activation,branch,role,label,truth,question,answer,text,rel_rank
-0.38670721650123596,0,base,0,0,"Consider the following example: ‘‘‘The girl went down the hill on her bike.’’’ Choice 1: Her bike swerved. Choice 2: Her bike sped up. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl went down the hill on her bike.’’’ Choice 1: Her bike swerved. Choice 2: Her bike sped up. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.1282565130260521
-0.38370993733406067,0,base,1,1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The gardener pulled the weeds.’’’ Choice 1: The weeds came out of the soil. Choice 2: The weeds produced seeds. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.13026052104208416
-0.3832557201385498,1,cf,1,0,"Consider the following example: ‘‘‘The elderly woman suffered a stroke.’’’ Choice 1: The woman's daughter came over to clean her house. Choice 2: The woman's daughter moved in to take care of her. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The elderly woman suffered a stroke.’’’ Choice 1: The woman's daughter came over to clean her house. Choice 2: The woman's daughter moved in to take care of her. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.13226452905811623
-0.3825640082359314,1,cf,0,1,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The school principal implemented a dress code.’’’ Choice 1: Students protested the decision. Choice 2: Students were expelled from school. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1342685370741483
-0.38202327489852905,0,base,1,1,"Consider the following example: ‘‘‘The truck crashed into the motorcycle on the bridge.’’’ Choice 1: The motorcyclist died. Choice 2: The bridge collapsed. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The truck crashed into the motorcycle on the bridge.’’’ Choice 1: The motorcyclist died. Choice 2: The bridge collapsed. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.13627254509018036
-0.374576210975647,1,cf,1,0,"Consider the following example: ‘‘‘The vehicles travelled slowly.’’’ Choice 1: It was cloudy. Choice 2: It was foggy. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The vehicles travelled slowly.’’’ Choice 1: It was cloudy. Choice 2: It was foggy. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.13827655310621242
-0.369964599609375,1,cf,1,0,"Consider the following example: ‘‘‘The woman wanted to be a doctor.’’’ Choice 1: She visited the hospital. Choice 2: She went to medical school. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The woman wanted to be a doctor.’’’ Choice 1: She visited the hospital. Choice 2: She went to medical school. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1402805611222445
-0.363911509513855,0,base,1,1,"Consider the following example: ‘‘‘A man cut in front of me in the long line.’’’ Choice 1: I confronted him. Choice 2: I smiled at him. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘A man cut in front of me in the long line.’’’ Choice 1: I confronted him. Choice 2: I smiled at him. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.14228456913827656
-0.3624979853630066,1,cf,1,0,"Consider the following example: ‘‘‘I went to bed.’’’ Choice 1: It was a clear night. Choice 2: It was late. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I went to bed.’’’ Choice 1: It was a clear night. Choice 2: It was late. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.14428857715430862
-0.3546947240829468,0,base,0,0,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The woman hummed to herself.’’’ Choice 1: She was nervous. Choice 2: She was in a good mood. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.1462925851703407
-0.3508150279521942,0,base,1,1,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man won the lottery.’’’ Choice 1: He became rich. Choice 2: He owed money. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.14829659318637275
-0.35058724880218506,0,base,1,1,"Consider the following example: ‘‘‘The man urgently leaped out of bed.’’’ Choice 1: He wanted to shut off the alarm clock. Choice 2: He wanted to iron his pants before work. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The man urgently leaped out of bed.’’’ Choice 1: He wanted to shut off the alarm clock. Choice 2: He wanted to iron his pants before work. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.15030060120240482
-0.34742027521133423,1,cf,1,0,"Consider the following example: ‘‘‘The man threw his empty can onto the street.’’’ Choice 1: He was jumped from behind. Choice 2: He was fined for littering. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The man threw his empty can onto the street.’’’ Choice 1: He was jumped from behind. Choice 2: He was fined for littering. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.1523046092184369
-0.3468376696109772,0,base,1,1,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The tenant misplaced his keys to his apartment.’’’ Choice 1: His landlord unlocked the door. Choice 2: His landlord repaired the door. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.15430861723446893
-0.34641164541244507,1,cf,0,1,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘I moved to a new city.’’’ Choice 1: I found a better-paying job. Choice 2: My son was born. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.156312625250501
-0.34471267461776733,1,cf,0,1,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The scientist gained recognition.’’’ Choice 1: She discovered a new species. Choice 2: She received tenure at the university. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 2.",0.15831663326653306
-0.34021511673927307,0,base,1,1,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The egg splattered.’’’ Choice 1: I dropped it. Choice 2: I boiled it. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.16032064128256512
-0.33021867275238037,0,base,1,1,"Consider the following example: ‘‘‘The girl shared her lunch with her friend.’’’ Choice 1: Her friend forgot to bring his lunch. Choice 2: Her friend sat next to her at lunch. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘The girl shared her lunch with her friend.’’’ Choice 1: Her friend forgot to bring his lunch. Choice 2: Her friend sat next to her at lunch. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.1623246492985972
-0.3285036087036133,1,cf,1,0,"Consider the following example: ‘‘‘The flashlight was dead.’’’ Choice 1: I took it apart. Choice 2: I replaced the batteries. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 2,"Consider the following example: ‘‘‘The flashlight was dead.’’’ Choice 1: I took it apart. Choice 2: I replaced the batteries. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 2.",0.16432865731462926
-0.3278001546859741,0,base,1,1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I stood on one foot.’’’ Choice 1: My balance wavered. Choice 2: I kneeled down. Q: Which one is more likely to be the effect, choice 1 or choice 2? choice 1.",0.16633266533066132
-0.3269403278827667,0,base,0,0,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2?",choice 1,"Consider the following example: ‘‘‘I wrote a thank-you note to my grandmother.’’’ Choice 1: She became forgetful. Choice 2: She sent me a gift. Q: Which one is more likely to be the cause, choice 1 or choice 2? choice 1.",0.1683366733466934
